ID,Movie_Name_EN,Movie_Name_CN,Crawl_Date,Number,Username,Date,Star,Comment,Like
308058,CUG King of Heroes,大圣归来,2017/1/3,15579,Julia,2015/8/24,4, 故事层面还是单薄了点。,1
308059,CUG King of Heroes,大圣归来,2017/1/3,15580,周期性神经病,2015/8/24,3, 妖怪画的也太恶心了。,0
308060,CUG King of Heroes,大圣归来,2017/1/3,15581,Monster,2015/8/24,3, overate太明显了,0
308061,CUG King of Heroes,大圣归来,2017/1/3,15582,7号房的何豪龙,2015/8/24,3, 网上好评高的不像话，以至于让人感觉这片子的一半钱都拿来买水军了，虽然电影不烂，但也绝称不上是好电影，孱弱的剧情之下观感就是满屏的秀CG,0
308062,CUG King of Heroes,大圣归来,2017/1/3,15583,魚丸１番,2015/8/23,5, 我看到了俩个字。希望,0
308063,CUG King of Heroes,大圣归来,2017/1/3,15584,peter,2015/8/23,5, youtube高清，陈洁仪片尾曲真好听,0
308064,CUG King of Heroes,大圣归来,2017/1/3,15585,鱿鱼居士,2015/8/23,4, 剧情太赶，人物刻画薄弱，结局什么鬼……其他满分！,0
308065,CUG King of Heroes,大圣归来,2017/1/3,15586,浅草薰,2015/8/23,4, 起码我看得前半部分都很喜欢，蛮好笑,0
308066,CUG King of Heroes,大圣归来,2017/1/3,15587,听说,2015/8/23,1, 逻辑在哪，小和尚就是打不死？你们的情怀就是喜羊羊?还有看哭的，我也是醉了，估计你看喜羊羊也哭,0
308067,CUG King of Heroes,大圣归来,2017/1/3,15588,reallycsc,2015/8/23,5, 不完美，但让国产动画有了巨大的希望：75年前万籁鸣的《铁扇公主》启发了漫画之神手冢治虫，50年前万籁鸣的《大闹天宫》成为国际公认的中国传奇，今年田晓鹏的《大圣归来》终于重新走回到这条艺术之路。,0
308068,CUG King of Heroes,大圣归来,2017/1/3,15589,林美人❤Q酱,2015/8/23,4, 大概三星到三星半左右 但是推荐看 结尾太潦草了 完全没看够啊！,0
308069,CUG King of Heroes,大圣归来,2017/1/3,15590,memo411,2015/8/23,5, 天崩地裂，气势恢宏，返璞归真，涅槃重生，一个去看大圣归来，看完觉得好幸福，希望我不要变成大婶,0
308070,CUG King of Heroes,大圣归来,2017/1/3,15591,小石头,2015/8/23,4, 龙很棒。电影值三颗星，国产鼓励分，多一颗！,0
308071,CUG King of Heroes,大圣归来,2017/1/3,15592,倔强的小胖,2015/8/23,4, 国产动画也可以做的很出色，那条龙真心赞。,0
308072,CUG King of Heroes,大圣归来,2017/1/3,15593,紫气东来,2015/8/23,4, 同时上映的影片好多，也出于我对国产动画的不信任，我错过了这么一部好电影，就在昨天，我还研究要不要去看，当然没有想象中那么满意，剧情对于小孩子已经足够复杂了，对于怪人能力与长相都做的不好，孙悟空还是不错的，打斗也没有亮点，小孩子就是唐僧，这就是取经，但真经是勇敢，是爱,0
308073,CUG King of Heroes,大圣归来,2017/1/3,15594,Happy-Z,2015/8/23,4, 我一直说剪辑是国产电影的最大短板。大圣归来在大部分时间里让人不易察觉到剪辑痕迹，算是及格了，这样这部电影至少能一口气看下去了。特效确实甩了其他反智动画几条街，镜头运用也学了个七八成。剧情，配音，配乐等的硬伤是中国病态的市场环境下不可避免的，就不要求全责备了。,0
308074,CUG King of Heroes,大圣归来,2017/1/3,15595,锋,2015/8/23,2, 也就这样罢~~,0
308075,CUG King of Heroes,大圣归来,2017/1/3,15596,劳勃和阿帕,2015/8/23,3, 给特效。,0
308076,CUG King of Heroes,大圣归来,2017/1/3,15597,hwf254,2015/8/23,4, 這故事太弱了  所有老梗盡出 不過多話小唐僧挺可愛的 長大版可別畫成羅家英了哈哈   最後估計製作組沒錢了吧 坐筋斗雲送小孩回去的部份就用畫面帶過 有點可惜  希望續集能把故事講更好一點,0
308077,CUG King of Heroes,大圣归来,2017/1/3,15598,酱油酱,2015/12/13,3, 国产动画整体low逼的环境下的良心作，但是媒体的狂轰乱炸似的褒奖显然有点公关味十足，它是好，也还没那么好！,0
308078,CUG King of Heroes,大圣归来,2017/1/3,15599,水瓶鲸鱼,2015/8/22,3, 水军真心觉得好看？,0
308079,CUG King of Heroes,大圣归来,2017/1/3,15600,mariah,2015/8/22,4, 真好。,0
308080,CUG King of Heroes,大圣归来,2017/1/3,15601,酥糖小黑,2015/8/22,3, 国产动画电影算不错了，并不见得可以称得上优秀之作，还需要继续努力,0
308081,CUG King of Heroes,大圣归来,2017/1/3,15602,菀菁,2015/8/22,5, 大圣我要给你生猴子 ๑乛◡乛๑,0
308082,CUG King of Heroes,大圣归来,2017/1/3,15603,Uncertainty,2015/8/20,4, 三星半,0
308083,CUG King of Heroes,大圣归来,2017/1/3,15604,面包超人,2015/8/20,4, 似乎看到了国产动画滴未来……,0
308084,CUG King of Heroes,大圣归来,2017/1/3,15605,Hwang,2016/1/4,4, 虽然剧情台词方面弱了点 但制作绝对对得起用心精良,0
308085,CUG King of Heroes,大圣归来,2017/1/3,15606,charge,2016/1/9,4, 不错，就是煽情手法太套路。加油！,0
308086,CUG King of Heroes,大圣归来,2017/1/3,15607,飞龙在天,2015/8/19,1, 这是在侮辱西游记么,0
308087,CUG King of Heroes,大圣归来,2017/1/3,15608,starry night,2016/1/22,4, 在国外一年最后悔的就是错过了大圣的上映。给四星，并没有按惯例国产多一星，因为好电影需要一视同仁。汪峰的配乐不是不好，而是不和谐。配音演员们大赞！尤其是江流儿和混沌。,0
308088,CUG King of Heroes,大圣归来,2017/1/3,15609,巴黎之远,2015/8/18,3, 故事性太弱，头重脚轻让人匪夷所思，甚至不如几十年前的大闹天宫。是不是前半部分占了太多预算导致结尾如此仓促？好在画面制作的确不错，算得上精良。可我依然不赞同因为此片是国产就大力吹捧，这对于国产动漫的真正崛起并非益事,0
308089,CUG King of Heroes,大圣归来,2017/1/3,15610,夏頁,2015/8/18,4, 整个一好莱坞范儿,0
308090,CUG King of Heroes,大圣归来,2017/1/3,15611,Chloooe,2015/8/18,5, 忙到最近才去看。说真的。不打五星不客观。国产动画中的杰作，拿出了足够的诚意。比捉妖记强一万倍 ,1
308091,CUG King of Heroes,大圣归来,2017/1/3,15612,丝毯申,2015/8/18,5, 国产的良心。身披盔甲那段帅哭了。,0
308092,CUG King of Heroes,大圣归来,2017/1/3,15613,小猪胬尼,2015/8/17,5, 太好看了！全程无尿点！我笑了 更哭了 等我儿子长大终于可以看正常的动画片而不用被喜羊羊之鼠牛虎兔荼毒了,0
308093,CUG King of Heroes,大圣归来,2017/1/3,15614,Liberation°,2015/8/17,5, 生猴子么？生！,0
308094,CUG King of Heroes,大圣归来,2017/1/3,15615,Junny,2015/8/17,4, 大圣贱帅贱帅的～大圣刚遇见江流儿的那段对话是全片最有意思的地方，配音动作都很到位。结局太草率，大圣一下子爆发刷刷就结果了大boss，我都没反应过来，沉浸在〃这就完啦？〃的震惊里就真的结尾了。,0
308095,CUG King of Heroes,大圣归来,2017/1/3,15616,lick,2015/11/20,4, 看这么长时间动画，有没有用心，一看便知,0
308096,CUG King of Heroes,大圣归来,2017/1/3,15617,面面,2015/8/17,5, 我是羞愧的，因为听到汪峰的歌，哭了。不好意思擦眼泪，默默风干。,0
308097,CUG King of Heroes,大圣归来,2017/1/3,15618,向日葵武士,2015/8/16,5, 国产的不错了 ,0
308098,CUG King of Heroes,大圣归来,2017/1/3,15619,murphy,2015/8/16,5, 良心之作,0
308099,CUG King of Heroes,大圣归来,2017/1/3,15620,Brandon,2015/8/16,4, 动画不错,0
308100,CUG King of Heroes,大圣归来,2017/1/3,15621,xiaoiou,2015/8/16,5, 专门为了这部电影去电影院看！尽管有点虎头蛇尾，中间有些BUG，但是瑕不掩瑜。真的要给这部电影狠狠地点个赞！绝对是国内动画片届的楷模！,0
308101,CUG King of Heroes,大圣归来,2017/1/3,15622,丨豆感超人丨,2015/8/16,4, 的确是好电影,0
308102,CUG King of Heroes,大圣归来,2017/1/3,15623,sunflower媛媛,2015/8/16,5, 燃！,0
308103,CUG King of Heroes,大圣归来,2017/1/3,15624,airunpoor,2015/8/15,3, 前期制作很精致 我是服气的 后期打斗不够细致 该燃的时候会被画面分神 编剧立意都可以再深一点 主要该好评的回国前都听够多了 延长上映让我回国还能看到 算好结果,0
308104,CUG King of Heroes,大圣归来,2017/1/3,15625,饲龙,2015/8/15,3, 作为国内的动画，已经是顶级的了,0
308105,CUG King of Heroes,大圣归来,2017/1/3,15626,羽卒,2015/8/17,3, 斗篷很好看！,0
308106,CUG King of Heroes,大圣归来,2017/1/3,15627,Sugar Rush,2015/8/15,4," 今天真的特别开心。。。你给我带耳机的时候感觉好幸福～电影也惊喜，故事、画面、配乐,为国产动画感动了一把～",0
308107,CUG King of Heroes,大圣归来,2017/1/3,15628,zo-oey,2015/8/15,5, 大圣太man了 帅的一脸哈喇子,0
308108,CUG King of Heroes,大圣归来,2017/1/3,15629,虫妹,2015/8/15,5, 剧情待加强,0
308109,CUG King of Heroes,大圣归来,2017/1/3,15630,为罪,2016/4/14,5, 虽然有硬伤，但是高于预期。一个故事，讲好了，做到这点的国产电影真的不容易。四星半,0
308110,CUG King of Heroes,大圣归来,2017/1/3,15631,詹垮垮ko,2015/8/14,5, 偷偷抹去眼角的泪水呢。,0
308111,CUG King of Heroes,大圣归来,2017/1/3,15632,我是三三三,2015/8/14,4, 一个人溜达避暑看的片子。小孩儿配音很好。,0
308112,CUG King of Heroes,大圣归来,2017/1/3,15633,清如镜明如水,2015/8/14,5, 非常棒,0
308113,CUG King of Heroes,大圣归来,2017/1/3,15634,起名没啥意思就想看看到底能多长,2015/8/13,3, 让人眼前一亮，美工很认真，但是真的值8分么？与其他8分以上动画电影比，本片在技术上还有巨大差距，后半段的音效甚至让我怀疑这部电影是不是一部未完成的作品。有诚意，有情怀，但没卵用。,0
308114,CUG King of Heroes,大圣归来,2017/1/3,15635,ayuuu,2015/8/13,5, 国产动画之光！,0
308115,CUG King of Heroes,大圣归来,2017/1/3,15636,搞搞震,2015/8/12,4, 剧情和配乐还有待进步啊。。。不过相对来说算很好了，确实要支持一记,0
308116,CUG King of Heroes,大圣归来,2017/1/3,15637,C小姐,2015/8/12,5, 好久没有给过电影5星了,0
308117,CUG King of Heroes,大圣归来,2017/1/3,15638,cnppo,2015/8/12,5, 结尾有些突兀，整体还不错，4颗星，还有一颗是给国产的进步,0
308118,CUG King of Heroes,大圣归来,2017/1/3,15639,马列毛恩斯,2015/8/12,3, 小朋友看的东西大人何必如此较真儿？看一乐,0
308119,CUG King of Heroes,大圣归来,2017/1/3,15640,咋还是这名字啊,2015/8/12,3, 吹的有点高了 剧情有点弱 但制作真的很精良 有些地方挺热血的,0
308120,CUG King of Heroes,大圣归来,2017/1/3,15641,小公鸡,2015/8/12,1, 平衡，这个真不怪我,0
308121,CUG King of Heroes,大圣归来,2017/1/3,15642,牛衣,2015/8/12,3, 票房狂欢，仅仅是国产动画萎靡太久的结果，这8.5分虚高也太严重了吧,0
308122,CUG King of Heroes,大圣归来,2017/1/3,15643,慕春风,2015/8/11,5, 还不错,0
308123,CUG King of Heroes,大圣归来,2017/1/3,15644,猫不重要.,2015/8/11,3, 坐前排，看的我眼睛疼。。,0
308124,CUG King of Heroes,大圣归来,2017/1/3,15645,講故事的貓,2015/8/11,5, 良心特效 倾力制作,0
308125,CUG King of Heroes,大圣归来,2017/1/3,15646,Chamomile,2015/8/11,4, 小孩子的状态是开始哈哈哈哈笑的可高兴了，后来快到结局却睡着了。,0
308126,CUG King of Heroes,大圣归来,2017/1/3,15647,上帝视角,2015/8/11,5, 好片，good job,0
308127,CUG King of Heroes,大圣归来,2017/1/3,15648,六月黄桃,2015/8/11,2, 真的没你们说的那么惊艳……剧情挺弱的,1
308128,CUG King of Heroes,大圣归来,2017/1/3,15649,hill,2015/8/11,3, 剧情不行,0
308329,CUG King of Heroes,大圣归来,2017/1/3,15852,Miss. 肾,2015/7/26,5," 多两星支持国产动画。在lyg,和他一起看的",0
308330,CUG King of Heroes,大圣归来,2017/1/3,15853,海蓝,2015/7/26,1, 这都值8.3，让真正8.3的剧情何以堪！剧情有些单调，追逐戏看得好累，特效也还好，对于在二次元浸淫已久的我来说虽然诚意，但还是有缺陷的，其实国漫有太多好作品被埋没，超神学院不输这个，我不是托儿，只是觉得这分数过高，不知道这部作品哪来这么高口碑和票房，实在是和秦时明月这类动画电影差不多。,0
308331,CUG King of Heroes,大圣归来,2017/1/3,15854,BBC,2015/7/26,3, 支持国产动画，还是那句话，既然是国产，你怪就好好的做成中式的呢，依旧是西味十足。总的来说还是不错。,0
308332,CUG King of Heroes,大圣归来,2017/1/3,15855,Cosette,2015/7/26,5, 超出想象的好看,0
308333,CUG King of Heroes,大圣归来,2017/1/3,15856,【不觉晓】,2015/7/26,3, 真的没什么剧情，就是画面做的赞，分镜头不错,0
308334,CUG King of Heroes,大圣归来,2017/1/3,15857,Ines°,2015/7/25,5, 燃爆了,0
308335,CUG King of Heroes,大圣归来,2017/1/3,15858,PoPscENe,2015/7/25,4, 除了结尾和汪峰……真的……还挺好的……,0
308336,CUG King of Heroes,大圣归来,2017/1/3,15859,沙猫,2015/7/25,3, 结尾太潦草，还有大boss形象太日系，中国传统文化融入不够。孙悟空的故事人尽皆知导致改编空间不大。但是制作还是很有诚意的，动画人物效果很好~,0
308337,CUG King of Heroes,大圣归来,2017/1/3,15860,DR,2015/7/25,5, 大圣一直都在,0
308338,CUG King of Heroes,大圣归来,2017/1/3,15861,Hvarf,2015/7/25,4, 国产动漫的良心之作，除了结尾收得过于仓促和草率其它方面都做到了足够好。它存在的意义在于证明了在乌烟瘴气的中国动漫产业里依然存活着真正在做动画的人，尽管数量可能不多，但他们依然是中国动漫的希望。,0
308339,CUG King of Heroes,大圣归来,2017/1/3,15862,花花cccccccc,2015/7/25,3, 三星鼓励，但也仅此而已了。画质的进步并不能代表动画水平的全面进步，故事太单薄是硬伤。给我的感觉就像是平时都是考二三十分的差等生突然考了60分，的确蛮值得吹捧一下的。,0
308340,CUG King of Heroes,大圣归来,2017/1/3,15863,sars1926,2015/7/25,5, 第一个让我感到霸气外露的齐天大圣！！！,0
308341,CUG King of Heroes,大圣归来,2017/1/3,15864,爱鸟的鸟人,2015/7/25,4, 没有传说中的那么好，但是也不差,0
308342,CUG King of Heroes,大圣归来,2017/1/3,15865,瑛月,2015/7/25,3, 感觉还好吧 拿这个和功夫熊猫对比的也是醉 差太多了 这帧数烂得 配音口型都对不上 傲娇台词太可怕了 不过啦 国漫加油 第二部还看,0
308343,CUG King of Heroes,大圣归来,2017/1/3,15866,寂静之声,2015/7/25,5, 国产动漫里程碑之作,0
308344,CUG King of Heroes,大圣归来,2017/1/3,15867,苍老的少年,2015/11/4,4, 不错,0
308345,CUG King of Heroes,大圣归来,2017/1/3,15868,月夜,2015/7/25,4, 国产动漫的良心之作，真不明白为何那么多打一星的，这水准放在好莱坞也不算差的，希望下一部别再因为费用问题戛然而止。,0
308346,CUG King of Heroes,大圣归来,2017/1/3,15869,[未注销],2015/7/25,2, 孙悟空的配音有些违和 2015年11.20时候哔哩哔哩出了还要承包才能看 究竟要圈钱到何时 付不起五元都是穷逼 承包了弹幕质量好很多 还有些日漫痴希望哔哩哔哩新番也要承包才能看 这类高高在上的优越感 土地公公抄犬夜叉的跳蚤 最后打boss总有种奥特曼打怪兽视觉,0
308347,CUG King of Heroes,大圣归来,2017/1/3,15870,昼与夜,2015/7/25,4, 国产动漫做成这样真心不错,0
308348,CUG King of Heroes,大圣归来,2017/1/3,15871,安哥拉宝贝,2015/7/25,5, 太赞了！！！！！！！！！！！,0
308349,CUG King of Heroes,大圣归来,2017/1/3,15872,Ellen07,2015/7/25,3, 模仿痕迹很重，从角色设定到建景再到剧情情节，山妖袭击长安小和尚逃跑情节像temple run，石头怪明明就是coc里的石头怪形象，山妖头目脸谱太千与千寻，最后决战情景难道不是西游降魔吗……不过能够将种种成功因素融合的好也算厉害，让国产动画得到更多支持。但是，结局明摆着未完待续实在让人质疑诚意,0
308350,CUG King of Heroes,大圣归来,2017/1/3,15873,粉黛笙箫,2015/7/25,3, 比预期的要好，算是国产动画的长足进步,0
308351,CUG King of Heroes,大圣归来,2017/1/3,15874,牛没有上牙,2015/7/25,4, 最后有点唐突,0
308352,CUG King of Heroes,大圣归来,2017/1/3,15875,蜜桃加菲猫Bonni,2015/7/25,3, 失败透顶看了场2d的，也是醉了啊。又不想再找3d看了，桑心。,0
308353,CUG King of Heroes,大圣归来,2017/1/3,15876,洛罗,2015/7/25,4, 中国人讲故事的能力还是不行啊 剧情简直坑爹 画功倒是真的好,0
308354,CUG King of Heroes,大圣归来,2017/1/3,15877,小六子,2015/7/25,3, 3D效果烂到不行，剧情就是那么一直在煽情煽情再煽情。唯一的亮点是觉得小和尚着实可爱。考虑到这是国产，又在“国产电影保护月”，勉强及格。,0
308355,CUG King of Heroes,大圣归来,2017/1/3,15878,。倏橘,2015/7/25,4, 开篇先说要支持国漫！人物做得相当仔细，特别是猴子的毛发以及袖角风吹效果，简直被感动了！差评背景做得太五毛，然后和我记忆里面的西游记好像有偏差，好在人物设置还是很可爱。江流儿躺在床上说要好好念经让佛祖把大圣的法力还回来，大圣的表情做的太细节，让我都忍不住感动一把！最后造型神帅帅帅！,0
308356,CUG King of Heroes,大圣归来,2017/1/3,15879,FiFi,2015/7/26,3, 国产电影画风难得很美 而且看了个4D的。只看了半小时 要不是淋了几次雨 背被撮了几下真的是一直睡过去。,0
308357,CUG King of Heroes,大圣归来,2017/1/3,15880,斐爷,2015/7/25,4, 为了这种情怀吧。,0
