4,2017,140
4,2016,123
4,2015,121
5,1952,103
4,1992,99
5,1997,106
4,1976,113
4,2009,96
5,1995,135
4,1979,117
4,1998,127
5,2004,143
4,2013,112
4,2014,117
4,2004,99
4,2005,145
4,2017,116
4,2007,139
5,1993,138
4,2001,116
4,1999,125
4,2008,131
5,1960,109
4,2011,109
4,2007,89
4,2018,110
4,2017,134
5,2019,135
4,2018,110
4,2008,92
4,2008,141
4,2014,132
4,2015,130
4,2018,119
4,1996,129
4,2007,126
4,2006,98
4,2010,103
3,2016,123
4,1995,141
5,2011,140
4,2005,143
4,2004,80
4,2006,138
4,2004,131
3,2017,107
4,1999,92
4,2014,114
4,2007,157
4,2006,117
4,2010,124
4,2009,108
4,2018,105
4,2001,131
4,1992,128
3,2017,155
5,2015,123
4,2016,127
4,2010,100
3,2015,148
4,2017,101
4,1989,96
4,2009,162
5,1985,116
4,2017,113
4,2004,154
4,2006,117
3,2015,123
4,2008,112
5,1993,118
4,2013,98
4,2016,122
4,2002,145
4,2003,116
4,2008,107
4,2007,107
4,2008,123
4,2012,93
4,2015,120
4,2001,127
4,2009,107
4,1990,119
4,1999,139
4,2007,124
4,2018,152
5,1993,101
4,2010,95
5,1997,138
4,2001,96
4,2011,107
4,2018,92
4,2004,113
4,1995,104
4,2007,104
5,2007,96
4,2009,90
4,2000,121
4,2011,105
4,2012,103
4,2013,124
4,2011,90
4,2016,107
4,2003,104
4,2015,126
4,2017,104
4,2014,104
3,2018,102
4,2012,94
4,1992,120
4,2005,118
4,2014,101
4,1991,105
3,2018,107
4,2009,103
4,2010,116
4,2016,111
3,2018,118
4,2001,130
4,2014,92
4,2012,100
4,1977,121
3,2012,117
4,1993,76
4,2015,89
4,2009,89
4,2013,132
4,1994,118
4,2012,132
4,1997,129
4,2014,106
4,1994,116
4,2003,111
4,2005,119
4,1998,132
4,2010,125
5,2009,101
4,2009,123
4,2012,93
4,2008,145
4,2016,115
4,2008,96
3,2015,123
4,2010,140
4,2011,124
4,1992,100
4,1995,170
5,1984,160
4,2011,102
4,1998,119
4,1999,136
5,1987,116
4,2004,101
4,2016,116
5,1998,119
4,2019,100
4,2013,134
4,2001,84
5,2016,127
4,2011,133
4,2004,93
4,1996,103
5,2009,99
5,1993,125
4,2016,97
4,1999,88
4,2009,108
3,2014,101
5,1986,89
4,2007,124
4,2000,118
4,2004,125
4,1997,129
4,2016,97
4,2009,104
4,2007,87
4,2012,115
3,2014,140
4,2011,111
4,2002,92
4,2005,136
4,2011,108
4,2015,121
4,2005,140
4,2007,96
4,2007,96
4,2010,108
5,1931,87
4,2016,123
4,2013,153
4,2010,103
4,2016,117
4,2012,91
4,2003,88
4,2010,112
4,2016,87
4,2014,132
3,2009,82
4,2016,106
4,2011,109
3,2011,116
4,1999,159
4,1997,150
5,1990,181
4,1999,95
4,2016,83
4,2003,121
4,1990,146
4,2012,97
4,2011,125
4,2004,108
4,2010,103
4,2016,97
4,2010,106
4,1997,105
4,1997,129
4,2010,110
4,2019,104
4,1998,95
4,2014,126
5,2006,120
4,2018,127
4,1999,100
5,1985,161
4,1937,83
4,1980,124
5,1941,119
4,2007,122
3,2015,136
4,2016,89
4,2004,131
3,2016,120
4,2008,106
4,1979,147
4,2011,92
3,2017,107
4,2007,104
4,2006,78
4,2002,142
4,2010,85
4,2017,133
4,2015,115
4,2008,115
3,2013,107
4,2009,79
4,2002,92
4,1998,123
4,2009,89
4,2010,117
4,1992,129
5,1977,93
4,2014,103
4,2018,98
4,1983,131
4,2009,102
3,2010,94
4,2017,102
4,1964,172
4,2011,106
4,2006,108
4,2003,138
3,2017,110
4,1989,108
4,2015,105
4,1988,132
4,1975,124
4,2011,106
4,2003,81
4,2006,88
5,2006,139
4,2001,113
4,2000,130
4,2008,111
4,2009,96
4,2004,133
3,2013,109
4,1982,93
4,2016,86
4,2014,92
3,2015,132
4,1981,115
4,2005,87
4,2001,118
4,2016,88
4,2017,111
4,2005,99
4,1988,171
4,1989,83
4,2009,109
4,1997,109
4,1998,178
4,1992,139
3,2014,117
4,1992,123
4,2008,112
4,2013,149
4,1998,98
4,2014,111
4,2011,118
4,2009,140
4,1998,124
4,2013,106
4,1997,102
4,2006,106
4,2008,85
5,2010,107
4,2002,134
4,1992,114
4,2008,111
4,1996,120
4,2010,125
3,2015,109
4,2001,116
4,2006,129
4,2003,154
5,1946,130
4,2001,90
4,2016,96
3,2017,109
5,1958,128
4,2011,100
5,1989,98
4,1990,118
4,2015,94
4,2007,89
3,2011,119
4,1959,136
4,2007,93
4,1998,151
5,1979,105
4,1997,86
4,2010,113
4,2011,95
5,1975,125
4,2008,128
4,2011,125
4,2006,90
4,2013,110
3,2012,94
4,2018,132
4,2008,80
3,2016,98
4,2006,154
3,2011,109
4,2003,97
4,2011,117
3,2018,121
3,2011,104
4,2011,97
4,1995,135
4,2000,102
4,2008,123
4,2010,93
4,2017,120
4,2011,101
4,2005,116
4,2016,94
4,2014,133
4,2014,132
4,2017,105
4,1999,112
4,2004,122
4,2009,88
4,2011,113
4,2008,115
3,2009,104
4,2009,88
4,2017,126
3,2011,114
4,2012,87
4,1998,100
4,2003,124
4,2010,98
4,2011,100
4,1999,118
4,2009,165
3,2013,130
4,1989,127
4,2008,93
4,2017,118
4,2010,95
4,2014,105
3,2013,103
4,2013,113
4,2006,103
4,2007,158
4,1983,170
3,2012,132
5,1940,125
4,2008,119
3,2013,114
4,2011,98
4,2010,109
4,2017,96
4,2006,104
4,2012,93
4,1987,126
4,2016,128
4,1973,122
4,2005,123
4,2001,136
4,1991,104
4,1986,110
4,2002,124
4,2019,135
3,2010,109
4,2007,107
4,2018,90
4,2000,108
4,1992,131
4,2016,102
4,2007,92
4,2004,120
4,1995,128
4,2018,135
3,2018,142
4,2006,141
4,2012,157
4,2004,117
4,2000,88
3,2011,110
4,2008,86
3,2013,98
3,2013,100
4,1996,108
4,2017,134
2,2015,118
4,2001,90
3,2013,100
4,1998,120
5,2013,115
4,2015,104
4,2004,109
4,2009,90
5,2003,102
4,2014,141
4,2014,150
4,2015,106
4,2012,150
4,1990,107
4,2013,121
4,2014,114
5,2009,90
4,1999,108
4,2009,96
4,2016,144
4,2017,97
4,2011,115
5,1962,129
4,2000,107
4,2007,106
4,1950,74
3,2012,106
3,2010,104
3,2015,119
5,2005,144
5,2004,91
4,2017,107
4,2001,108
4,2016,103
3,2006,92
4,2008,88
4,2009,97
4,1990,124
4,2010,146
4,2010,98
4,1993,139
5,2002,116
4,2018,135
4,1980,129
4,1997,127
4,2009,99
4,2015,122
3,2012,127
4,1997,90
4,2014,95
2,2015,118
4,1999,118
4,2008,120
4,2000,118
4,2007,86
4,2004,95
4,2007,157
4,2018,119
4,2005,100
3,2010,133
3,2015,113
4,2010,92
3,2013,130
5,1973,129
3,2011,95
4,2010,106
4,2000,125
4,2013,96
4,2008,97
4,2011,107
3,2018,99
4,2003,113
4,1996,108
4,2011,105
4,1994,99
4,2010,94
4,2005,107
4,2007,105
4,2007,106
4,2007,112
4,2013,107
4,2014,116
4,2017,104
5,1954,105
4,1999,97
4,2012,88
4,2012,105
4,2008,122
4,1984,118
5,1976,120
4,2015,112
4,2018,108
4,2012,84
5,1999,81
4,2003,95
4,2005,90
4,2010,115
4,1961,79
5,1934,105
4,2012,118
5,2018,151
4,2012,104
5,1993,114
4,2013,121
3,2010,118
4,2011,137
3,2013,90
4,2006,96
4,1980,103
4,1974,130
4,2001,119
4,2010,104
4,2007,97
4,1993,139
3,2012,99
4,2018,100
4,2009,105
4,2014,102
4,2017,103
5,1962,216
4,2007,91
5,1950,110
4,2015,93
4,2008,96
3,2016,107
4,1998,99
4,2007,114
4,2010,91
4,2009,111
4,2004,96
3,2010,80
3,2016,113
5,2000,103
4,1995,130
3,2009,102
4,2009,134
4,2002,112
4,1940,88
4,2011,139
4,1999,133
3,2012,95
5,2006,118
4,2004,119
4,2004,98
4,2018,132
4,2018,111
4,1967,111
4,2005,94
4,2010,100
4,2002,133
4,1999,128
4,2008,110
4,2015,96
4,2011,99
4,2017,92
4,2016,118
4,2002,77
4,2003,140
4,2008,113
4,2017,96
4,2010,96
4,2012,86
4,2013,107
4,2006,91
4,2006,132
4,2016,107
4,2010,106
4,1987,102
4,2007,96
5,1993,133
4,1951,122
4,1994,107
4,2003,85
4,1996,111
4,1989,100
5,1990,121
5,1944,101
4,1945,111
4,1985,96
4,2006,118
4,2014,97
4,2016,81
4,2012,138
4,1997,88
5,1968,175
4,2002,117
4,2002,85
3,2011,100
4,1997,119
4,1963,119
4,2017,115
4,1996,106
4,2007,122
4,1996,139
4,2007,108
4,2010,118
4,2013,97
4,2002,107
3,2013,114
4,2012,91
4,2011,112
4,2000,127
4,2013,95
4,2007,139
4,2003,106
5,1982,191
4,2004,127
3,2010,107
4,1998,120
4,2011,129
4,2001,110
4,1995,119
3,2012,105
4,2010,105
4,2003,121
4,2008,108
3,2011,112
4,2013,104
4,2012,110
4,1994,130
5,1925,95
3,2018,140
3,2017,118
4,2000,123
4,1994,86
4,2004,113
3,2008,109
4,2009,95
4,2009,89
4,2007,120
4,2005,85
4,2016,104
4,2016,87
4,2012,112
4,2006,107
4,2006,113
4,2005,90
4,1968,136
5,1993,144
5,1959,212
5,1966,111
4,2010,107
4,2001,122
3,2013,96
4,2005,92
4,2012,109
5,2002,92
4,1993,101
4,2011,101
4,2016,133
4,1979,96
5,1960,125
3,2010,88
4,1968,112
4,2017,102
4,1959,75
4,2009,89
4,1970,172
4,2006,88
3,2014,102
4,2008,104
4,2006,98
5,1988,94
4,2003,98
4,1995,140
4,2017,119
4,2004,115
4,2015,93
4,2009,102
4,2005,90
3,2014,90
4,2015,96
3,2002,98
4,2006,85
3,2016,121
4,2006,111
4,2007,191
4,1987,107
4,2014,86
3,2014,92
3,2008,106
4,2009,94
4,2000,130
4,2007,97
4,2012,98
4,1988,102
4,2005,129
4,2005,101
4,1984,99
3,2016,117
4,2013,132
4,2011,84
4,1999,188
4,2000,122
4,2005,98
4,2009,107
4,1997,103
4,2005,95
5,2010,134
4,1994,127
4,2012,104
4,2003,147
4,2011,90
4,1989,99
4,2000,116
4,2010,109
4,1982,109
4,2006,83
4,1995,102
4,2004,138
3,2013,118
3,2018,96
3,2014,105
5,1999,108
3,2009,99
4,2005,91
3,2016,100
4,2009,96
5,2013,76
4,2009,105
4,1989,138
4,2004,77
4,2014,106
4,1995,81
4,2000,114
3,2013,92
4,2015,101
5,1921,68
4,2012,109
4,2006,83
3,2018,96
4,2016,124
4,1996,113
4,1996,108
4,2014,96
4,2009,122
4,2007,115
4,2015,105
4,2005,119
5,2000,113
5,1982,109
4,2010,114
4,2005,121
4,2010,129
4,2000,114
3,2013,128
4,2003,114
4,2012,96
4,2012,93
3,2002,105
4,1998,170
4,2008,90
5,2004,87
3,2007,87
5,1993,94
4,2009,90
4,1996,115
4,2007,94
4,1942,70
4,2002,107
4,2017,109
4,2010,102
3,2011,104
4,2018,99
4,2015,138
4,2017,120
4,2007,126
4,2009,120
4,2007,129
4,2013,102
4,2018,104
4,1995,100
4,2012,99
4,2012,110
4,2017,121
5,1944,107
3,2016,118
4,1984,91
4,1997,134
3,2009,111
4,2008,94
5,2001,116
4,2018,124
4,2011,101
4,1953,77
4,2008,128
4,2010,103
4,2016,114
4,2010,115
3,2016,103
4,2010,102
4,2005,92
4,2007,115
4,2014,95
4,2009,120
4,2007,85
4,1999,157
3,2008,113
4,2014,134
3,2011,94
5,1993,98
3,2011,93
4,2006,83
4,2002,104
4,2002,73
4,2010,105
4,2014,115
4,2010,97
4,1990,125
4,2015,133
3,2016,116
4,1998,121
4,2014,112
4,1997,112
3,2016,114
3,2007,94
4,2010,88
4,1999,116
4,2007,84
4,2000,109
3,2008,99
4,1994,92
4,2012,102
3,2010,107
4,2006,97
4,2002,114
4,2008,91
4,1989,93
3,2015,101
4,2002,135
4,2012,76
4,2011,104
3,2016,109
4,2015,129
4,2012,115
4,2012,116
3,2001,87
4,1997,139
4,1948,80
4,1954,113
3,2013,105
4,2016,110
4,2010,88
4,2007,113
4,1975,100
5,2002,83
5,1985,82
4,2012,95
3,2014,99
3,2007,88
4,2012,114
5,2013,81
4,2007,91
4,1986,103
4,1957,161
4,2008,112
4,1997,98
4,2002,101
4,1980,124
4,2013,94
4,2010,119
4,2005,113
4,1941,64
4,1999,126
5,1996,107
3,2011,92
4,2003,94
4,2001,124
4,1955,105
3,2012,97
3,2016,105
4,2018,121
4,2009,110
4,2002,96
4,1984,120
4,2009,98
4,1995,103
5,1999,112
4,1999,97
4,1969,113
4,2009,92
4,2012,98
4,2018,95
4,1987,152
4,2011,110
4,1994,97
3,2014,92
4,2005,114
4,2007,114
3,2010,106
3,2006,95
4,1998,119
3,2016,107
5,1987,100
4,2007,114
4,2005,113
4,2005,116
4,1998,117
4,2018,141
3,2015,100
3,2010,82
4,1997,101
4,2017,121
5,1995,97
4,2018,114
3,2014,101
4,2017,141
4,2007,105
4,2012,130
4,2004,119
3,2018,105
4,1946,101
3,2011,110
4,2017,120
5,1999,86
4,2009,112
3,2013,96
4,2006,137
3,2014,83
4,2017,101
4,2018,114
4,1985,97
3,2014,138
4,1993,107
3,2005,94
4,1971,130
4,2008,92
4,2017,108
4,2007,100
4,2010,106
3,2005,97
3,2003,103
4,2015,115
4,1952,85
4,2003,94
4,2005,119
4,2010,101
4,2018,135
4,2003,108
4,1998,170
4,2003,115
4,2015,124
4,2006,129
4,2005,112
3,2011,87
4,2004,114
4,2007,107
5,2003,111
5,1950,138
4,2015,122
3,1999,81
3,2014,96
3,2008,97
4,1998,132
4,2009,98
4,1990,136
4,2009,110
4,2004,152
4,2018,97
4,2007,124
4,2006,130
4,2011,92
3,2008,86
4,2005,81
4,2008,87
4,2009,92
4,2012,91
4,1995,127
4,1998,93
3,2015,96
4,2011,93
3,2013,88
5,2011,230
4,2018,96
4,2018,90
4,2013,100
4,2011,98
4,2004,103
4,2014,105
4,2005,103
3,2010,95
4,2003,127
4,2018,152
4,2007,109
3,2011,106
4,2007,82
4,2011,116
4,2015,95
3,2013,106
4,2014,122
4,2016,119
3,2016,91
4,2014,117
4,2016,93
4,2011,113
4,2010,96
3,2016,112
3,2010,91
4,2010,107
4,1995,104
4,2007,106
4,1988,104
4,2015,106
4,2011,106
4,1985,154
4,2006,106
3,2013,129
4,2012,82
4,2009,118
4,1969,95
3,2014,109
3,2007,89
4,2009,87
4,2013,117
4,2010,106
4,2009,105
4,2000,82
4,1997,155
4,1990,135
4,2010,133
3,2005,100
4,2003,105
4,2008,111
4,2005,84
5,1969,110
4,1996,135
3,2010,98
4,1999,148
4,1955,76
4,2017,143
4,2005,85
4,1988,104
4,2015,103
3,2016,117
4,1988,85
4,2018,140
4,1982,150
4,2005,80
4,2015,100
4,2013,95
4,2005,119
5,1926,67
4,2013,128
4,1999,117
3,2003,88
4,2009,81
4,2004,91
4,2015,90
4,2003,128
5,1986,98
3,2007,85
4,1951,101
4,2006,112
4,2007,93
4,1999,118
4,2007,86
3,2003,104
3,2016,102
4,2012,110
3,2005,102
4,2016,98
4,2004,117
4,2007,101
4,1993,134
4,1998,99
4,2018,116
3,2016,85
3,2009,91
5,1940,125
3,2010,103
4,2016,117
4,2004,103
5,1998,127
4,2002,106
4,2006,91
3,2005,100
3,2011,118
4,2008,104
4,1993,125
4,2015,103
4,2008,86
4,2000,106
5,1983,79
4,1940,118
3,1997,101
4,2016,115
4,2005,95
3,2013,125
4,2001,98
3,2010,110
2,2016,91
4,2004,98
3,2007,93
4,2009,102
3,2012,106
3,2011,120
4,1974,83
3,2012,94
4,2013,111
5,1988,126
4,2009,0
4,2018,94
3,2008,94
4,2015,114
4,2009,104
4,1990,134
4,2010,109
4,1977,74
4,1998,107
4,1995,90
4,2008,137
4,2013,113
4,2011,95
5,1997,96
4,2012,111
4,2018,107
4,2010,101
4,2009,120
4,2017,85
4,2008,99
3,2013,106
4,2012,116
4,1997,125
4,2007,106
4,2015,88
4,2019,103
5,1951,75
3,2017,103
4,2012,138
3,2017,93
4,2005,84
3,1997,120
4,1995,89
4,2010,107
4,2018,85
4,2002,84
4,2013,105
4,2012,95
4,2008,109
4,2018,130
4,1997,154
4,1984,111
3,2008,75
4,2001,101
4,2009,110
4,1994,98
4,2008,99
3,2013,106
4,1987,119
3,2013,94
4,1988,99
4,2013,140
4,1977,89
3,2008,97
4,2014,91
4,2016,81
4,2014,106
3,2009,99
4,2015,147
4,1976,94
4,2001,123
3,2010,98
5,1956,85
4,1979,132
4,2017,121
3,2008,86
3,2018,102
3,2017,135
5,1997,93
4,2005,103
3,2014,108
4,1997,96
5,1995,97
5,1924,45
4,2009,105
4,2004,119
4,2014,95
4,2006,92
4,2019,130
5,1930,145
3,2012,86
3,2015,122
4,2002,117
4,1939,93
4,2001,119
3,2010,101
4,1999,97
4,2011,100
4,1998,99
4,2007,85
4,1980,88
4,2007,95
3,1995,108
4,2006,167
4,2012,99
4,2008,93
5,2011,105
3,2018,106
4,2011,94
4,2005,109
3,2016,106
4,2006,90
4,2007,104
4,1988,87
4,2014,104
4,2015,113
5,1999,74
3,2009,93
4,2003,107
5,1954,52
3,2011,111
4,2017,112
3,2000,116
4,2014,106
4,2015,88
4,2004,104
4,2011,84
4,2018,115
3,2017,90
4,2008,124
3,2013,119
4,2010,112
4,2012,89
4,2015,79
3,2013,86
4,1993,117
4,2018,109
4,2011,90
3,2014,99
4,2005,101
3,2016,102
4,2013,90
4,2006,99
4,2007,92
4,1998,108
4,2013,109
4,2011,97
4,1982,113
3,2010,95
3,2005,90
4,1999,131
4,2018,96
4,2015,137
3,2009,90
3,2009,105
4,2012,96
4,1999,113
3,2001,88
3,2006,97
4,2010,75
4,2009,78
4,1989,145
4,2012,98
4,1998,98
4,2016,92
4,1954,108
3,2009,88
4,2014,99
4,2007,133
5,1961,115
3,2004,79
5,1962,178
4,2010,101
4,2008,90
4,2011,96
4,1994,111
3,2012,89
4,2012,102
4,1936,109
4,1999,93
3,2008,87
4,1999,97
4,1998,104
4,2002,87
4,1979,119
3,2011,91
3,2001,84
4,2006,84
4,1957,103
4,2012,88
3,2011,86
4,2014,112
4,2007,119
4,2017,104
4,1992,138
5,2012,115
5,1928,71
3,2013,104
3,2015,101
4,2011,91
4,2001,95
5,2016,60
4,2012,95
5,1998,115
5,1968,90
4,2009,91
4,2006,126
4,1994,121
3,2006,88
4,2001,106
4,2015,88
4,1995,98
4,2013,119
4,2009,99
4,1999,106
4,2010,107
4,2017,89
3,2009,99
4,2011,98
4,2014,104
4,2007,105
4,2015,128
4,2004,108
4,2010,123
4,2014,102
4,2006,102
3,2018,103
3,2010,107
4,1992,112
4,2018,86
4,1963,113
4,1993,101
4,2000,94
4,2013,104
4,2015,93
4,2010,111
4,2008,174
3,2010,93
4,1966,123
3,2004,93
3,2012,94
3,2017,117
3,2006,102
4,2011,94
3,2016,111
4,1984,105
4,1998,111
4,2011,106
4,2015,84
3,2011,88
4,2005,81
4,2001,99
4,2006,84
3,2003,100
4,2016,95
4,2010,114
4,2018,122
4,1978,85
4,2015,119
4,1991,84
4,2014,75
4,2015,100
3,2015,101
4,1995,95
3,2010,100
4,2006,111
4,2015,101
3,2009,92
4,2012,101
3,2006,95
3,2013,105
4,2014,94
3,2011,92
4,2012,122
4,1988,92
3,2010,105
4,1996,147
4,1957,115
3,2005,93
3,2013,93
4,2002,95
4,2007,100
4,1994,126
3,2010,97
4,1998,85
4,2008,114
4,2008,91
4,1987,94
4,1979,108
3,2015,110
3,2011,0
4,1992,81
4,2017,102
4,2005,105
4,2017,102
5,1995,132
4,2007,111
3,2014,106
4,2007,93
4,1998,84
4,2014,92
4,2004,141
3,2001,102
3,2006,87
4,1990,115
4,2011,118
4,2012,111
4,1997,104
4,1978,94
4,2016,111
5,1999,146
5,1973,114
4,2005,117
4,2016,101
4,2001,112
4,1994,102
4,1960,184
3,2012,97
4,1941,101
4,2012,124
4,2008,90
4,2012,91
3,2017,101
4,2011,87
4,1981,85
4,1986,119
3,2011,102
4,2014,93
4,1995,111
3,2006,22
3,2010,93
3,1990,108
4,2016,97
3,2011,109
4,1984,116
4,2006,140
4,2008,78
4,1992,140
4,2004,106
4,2004,104
3,2009,100
4,1982,116
3,2014,86
4,2011,100
3,2013,94
4,2014,110
4,1991,140
5,1997,117
4,1990,82
3,2014,83
4,1995,111
4,2004,97
4,2000,115
5,1972,124
4,2000,78
4,1986,103
3,2016,97
3,2015,104
5,1927,94
4,2000,129
4,2008,98
3,2010,103
4,1987,98
4,2009,108
4,2009,98
4,2012,77
4,2015,111
4,1955,111
4,2009,104
4,1991,128
4,2007,105
4,2006,92
4,2008,114
4,2006,99
4,1971,118
3,2014,95
4,2013,103
4,2002,92
4,2014,79
4,2015,124
5,2001,95
4,2018,116
3,2017,116
4,2015,102
4,2010,114
4,2011,91
4,2008,107
3,2011,83
4,1995,116
4,2009,107
3,2015,92
4,2007,121
4,1991,85
4,2016,88
4,2006,99
3,2012,83
4,2008,110
3,2011,93
4,1998,98
4,2006,97
4,1982,99
5,1951,111
2,2015,107
3,2005,100
3,2000,115
3,2009,109
4,2007,96
4,1989,122
4,2010,132
3,2010,98
4,2005,109
4,1994,101
4,2009,100
4,2013,95
4,2007,106
4,1994,83
3,2014,99
5,1987,88
4,2017,101
4,1996,98
4,1977,132
3,2011,114
4,2014,148
3,2016,112
4,2006,85
4,2018,100
4,1989,110
4,2006,93
5,1995,123
3,2014,109
5,1939,129
3,2009,103
4,1996,121
4,2007,115
4,1992,100
3,2010,98
4,1958,95
4,2007,96
3,2012,112
4,2011,85
4,2008,109
3,2009,98
4,2011,106
4,2018,111
4,2001,132
5,2004,110
5,1979,123
4,2012,107
4,1998,134
4,1963,172
4,1973,88
4,1970,116
4,2017,127
4,2006,100
4,2008,134
4,2018,64
3,2008,107
4,2008,134
4,1995,128
4,2004,90
4,2012,89
4,2010,90
3,2016,92
4,2010,95
4,2011,113
3,2013,101
4,2007,0
4,1962,134
4,2001,129
4,1995,122
3,2015,94
4,2002,125
4,2013,85
4,2011,63
3,2012,105
3,2009,84
4,1995,97
4,2007,105
4,2007,90
3,2007,87
3,2015,115
4,1971,104
4,2016,97
4,2017,99
4,2000,130
4,2001,123
4,1988,102
4,1997,93
4,2004,102
4,1974,113
4,2007,102
4,2012,106
4,2003,92
4,1998,101
4,2007,93
4,1991,95
3,2018,98
4,2004,93
4,2016,116
4,2008,102
4,2015,123
5,1940,99
4,2018,81
4,1985,90
4,1939,96
4,1998,121
3,2006,91
4,1940,128
4,1932,64
4,2005,135
3,2004,88
4,2019,92
3,2011,102
4,1956,208
3,2015,96
4,2013,93
3,2013,111
4,2000,123
4,2002,112
3,2008,109
4,1998,73
4,2010,112
4,2012,109
3,2010,107
4,1999,113
3,2018,107
4,1969,144
4,2007,77
4,2008,111
3,2013,92
4,1995,95
4,2009,81
4,1961,152
3,2017,120
3,2014,113
4,2017,90
4,2005,96
4,1985,91
4,2000,120
4,2000,113
3,2014,91
4,2005,97
3,2010,90
2,2015,100
4,2003,85
4,2004,82
3,2007,113
4,1999,89
4,2019,96
4,2015,99
3,2014,112
4,2013,96
4,2004,118
3,2009,90
5,1916,163
3,2013,91
4,2003,106
4,2009,88
3,2015,109
4,2010,85
5,2005,84
4,2007,88
4,2011,64
4,2008,76
4,2001,157
4,1987,84
4,1987,121
4,1943,108
4,2015,83
3,2006,84
3,2011,111
4,1990,96
4,1996,135
4,1993,127
4,2005,128
5,1996,173
4,2018,143
4,1983,132
4,2007,97
3,2011,88
3,2002,101
4,2015,106
4,1948,86
4,1973,112
3,2012,88
4,2005,110
4,2017,75
4,1993,104
4,1955,92
4,2001,152
4,2006,120
4,2013,0
4,1999,102
4,2008,90
3,2004,90
4,2018,133
4,1982,96
4,1993,86
4,2016,76
4,1984,105
4,1992,103
3,2017,95
4,1964,139
4,2006,106
3,2008,95
4,1995,96
4,2006,117
3,2008,85
4,2001,88
4,2010,75
4,2015,76
4,2014,128
4,1990,103
4,2011,98
4,1988,110
4,1979,126
3,2014,93
4,1987,105
4,1997,108
3,2013,84
4,2014,106
4,1968,96
4,2008,87
3,2013,112
4,2006,139
